venta_id,cliente_id,producto_id,fecha_compra,cantidad,precio,descuento_pct,tienda_id,campana
8035200,113571.0,2144,2024-07-06,2,"6,14€",10.0,2,verano_2024
8023110,112779.0,2270,2024-08-12,2,"24,72€",15.0,5,verano_2024
8035467,104954.0,2334,01/07/2024,1,"6,9€",15.0,5,verano_2024
8035646,115147.0,2091,2024-08-25,1,"8,37€",0.0,2,verano_2024
8027392,108488.0,2330,2024-08-06,1,"16,37€",0.0,2,verano_2024
8023465,103994.0,2996,2024-08-06,4,"10,08€",0.0,2,verano_2024
8002122,105937.0,2021,2024-07-21,3,"14,21€",0.0,1,verano_2024
8023431,106039.0,2119,2024-08-01,1,"15,85€",15.0,1,verano_2024
8038577,112763.0,2156,2024-07-16,1,"10,91€",0.0,5,verano_2024
8038076,104965.0,2095,2024-08-10,1,"7,18€",10.0,4,verano_2024
8043239,114779.0,2346,12/07/2024,1,"9,69€",10.0,5,verano_2024
8030163,105132.0,2220,2024-07-10,2,"15,41€",10.0,2,verano_2024
8020519,109672.0,2150,2024-08-29,5,"20,36€",0.0,2,verano_2024
8037718,110927.0,2578,16/08/2024,2,"16,7€",10.0,2,verano_2024
8003386,108860.0,2336,20/07/2024,2,"16,14€",10.0,2,verano_2024
8004862,106302.0,2066,13/08/2024,2,"14,49€",0.0,4,verano_2024
8032951,108381.0,2764,01/08/2024,1,"1,59€",5.0,2,verano_2024
8009239,109644.0,3069,2024-08-09,1,"13,0€",0.0,4,verano_2024
8025717,103957.0,2364,2024-08-02,1,"22,89€",0.0,1,verano_2024
8029240,103468.0,2311,2024-08-09,3,"15,11€",5.0,3,verano_2024
8008457,113444.0,2226,2024-08-17,4,"3,21€",10.0,5,verano_2024
8025211,106924.0,2002,03/08/2024,4,"4,87€",0.0,3,verano_2024
8029730,115108.0,2040,27/07/2024,5,"12,38€",0.0,1,verano_2024
8011956,107343.0,2166,2024-08-21,2,"15,81€",0.0,1,verano_2024
8010805,112225.0,3336,2024-08-12,1,"15,59€",20.0,5,verano_2024
8021153,105805.0,2267,2024-09-04,1,"3,76€",20.0,2,verano_2024
8034077,110683.0,2043,2024-07-04,1,"15,44€",15.0,3,verano_2024
8004155,111523.0,2223,2024-08-03,1,"8,84€",10.0,1,verano_2024
8016751,114119.0,2303,2024-08-31,1,"21,25€",0.0,1,verano_2024
8012595,111478.0,2195,25/07/2024,1,"11,63€",5.0,5,verano_2024
8005950,114490.0,2932,2024-08-17,2,"2,63€",15.0,3,verano_2024
8024833,100984.0,2148,2024-08-11,4,"14,55€",5.0,1,verano_2024
8032150,107202.0,2207,2024-08-15,2,"1,77€",0.0,3,verano_2024
8033269,104186.0,2273,2024-09-04,1,"9,49€",5.0,3,verano_2024
8028656,104444.0,2029,2024-08-13,2,"11,07€",0.0,2,verano_2024
8032191,108396.0,2357,2024-08-29,1,"20,23€",20.0,1,verano_2024
8015149,108412.0,2515,2024-09-05,2,"21,0€",20.0,1,verano_2024
8002681,100533.0,2215,2024-07-19,5,"2,77€",0.0,2,verano_2024
8034498,111238.0,2340,2024-08-31,1,"4,52€",15.0,1,verano_2024
8038106,114406.0,2350,"Jul 11, 2024",2,"15,56€",0.0,3,verano_2024
8021721,100062.0,2312,2024-08-31,2,"4,67€",0.0,3,verano_2024
8010729,100685.0,2073,2024-07-29,5,"1,47€",0.0,4,verano_2024
8013232,114654.0,2366,2024-08-04,3,"8,57€",0.0,3,verano_2024
8030325,106537.0,2120,2024-08-19,1,"3,88€",0.0,3,verano_2024
8008322,100441.0,2701,01/09/2024,1,"15,32€",0.0,2,verano_2024
8017818,114873.0,2013,2024-08-23,2,"6,29€",10.0,1,verano_2024
8008744,111674.0,2487,2024-07-28,1,"24,73€",0.0,2,verano_2024
8031150,113612.0,2212,2024-08-01,1,"21,38€",15.0,1,verano_2024
8002537,104748.0,3203,2024-08-24,1,"18,21€",0.0,1,verano_2024
8004278,114578.0,2244,2024-08-27,4,"2,1€",0.0,1,verano_2024
8004618,112690.0,2269,13/08/2024,1,"5,43€",0.0,3,verano_2024
8043142,106895.0,2211,2024-08-26,1,"9,82€",20.0,1,verano_2024
8016247,109345.0,2629,30/08/2024,4,"16,94€",0.0,2,verano_2024
8024966,113496.0,2019,2024-07-29,2,"6,77€",5.0,2,verano_2024
8006357,109840.0,2225,2024-09-06,1,"12,39€",10.0,4,verano_2024
8029497,112281.0,2009,19/07/2024,1,"14,23€",15.0,4,verano_2024
8014378,113051.0,2223,2024-07-07,1,"8,84€",0.0,1,verano_2024
8026154,100863.0,2186,05/08/2024,1,"14,5€",15.0,1,verano_2024
8036935,112027.0,2002,13/08/2024,3,"4,87€",10.0,3,verano_2024
8042754,108774.0,2174,2024-07-25,1,"24,52€",10.0,4,verano_2024
8010135,104629.0,2359,2024-08-18,3,"1,75€",0.0,2,verano_2024
8024988,109849.0,2725,25/07/2024,3,"8,44€",0.0,4,verano_2024
8021252,105557.0,2120,27/08/2024,1,"3,88€",20.0,2,verano_2024
8003768,111172.0,2017,31/08/2024,1,"9,17€",10.0,1,verano_2024
8018736,112605.0,2053,2024-08-30,2,"8,07€",15.0,2,verano_2024
8020146,114309.0,2196,2024-08-15,3,"12,04€",0.0,1,verano_2024
8004620,105711.0,2039,2024-09-05,1,"1,91€",0.0,1,verano_2024
8035685,110390.0,2243,13/07/2024,5,"9,41€",5.0,1,verano_2024
8003464,104419.0,2108,2024-07-21,1,"10,79€",0.0,1,verano_2024
8016618,107756.0,2155,2024-08-31,2,"17,81€",5.0,2,verano_2024
8040358,112058.0,2598,2024-08-31,1,"21,99€",5.0,2,verano_2024
8025641,101476.0,2276,2024-08-24,2,"18,3€",0.0,2,verano_2024
8014453,105561.0,3251,2024-08-22,1,"7,92€",0.0,2,verano_2024
8028865,107819.0,2128,2024-07-23,2,"12,01€",0.0,2,verano_2024
8033211,104411.0,2265,2024-07-17,1,"10,06€",20.0,4,verano_2024
8038984,102693.0,2650,2024-09-03,2,"13,15€",0.0,1,verano_2024
8026329,114299.0,2340,2024-09-02,3,"4,52€",0.0,4,verano_2024
8020266,106043.0,3264,2024-07-23,1,"21,95€",0.0,2,verano_2024
8037998,102785.0,3513,2024-07-10,2,"18,47€",10.0,1,verano_2024
8006200,105984.0,2349,2024-08-25,2,"6,55€",0.0,2,verano_2024
8011135,105528.0,2335,11/08/2024,1,"10,42€",5.0,3,verano_2024
8018420,102350.0,2077,03/08/2024,1,"10,71€",0.0,1,verano_2024
8021236,114755.0,2141,10/09/2024,2,"18,13€",20.0,2,verano_2024
8020171,104055.0,2176,2024-08-11,5,"12,8€",0.0,1,verano_2024
8023272,115126.0,2434,2024-08-21,1,"14,36€",0.0,4,verano_2024
8043804,108400.0,3604,2024-08-11,2,"4,09€",5.0,1,verano_2024
8019145,107213.0,2128,2024-08-20,2,"12,01€",0.0,1,verano_2024
8022968,109015.0,2529,2024-07-16,3,"15,31€",0.0,2,verano_2024
8012551,113121.0,2300,2024-08-06,2,"23,37€",0.0,3,verano_2024
8031884,109153.0,2009,2024-08-18,2,"14,23€",5.0,4,verano_2024
8038230,113994.0,2206,2024-08-01,2,"3,72€",5.0,5,verano_2024
8031324,114595.0,2361,2024-09-04,1,"24,06€",5.0,4,verano_2024
8017004,106270.0,2320,2024-08-22,1,"23,88€",15.0,2,verano_2024
8032772,113241.0,3642,2024-08-23,1,"0,57€",0.0,4,verano_2024
8018061,103191.0,2068,2024-07-08,3,"4,98€",5.0,4,verano_2024
8027228,114932.0,2336,2024-07-21,1,"16,14€",15.0,1,verano_2024
8025789,113336.0,2052,2024-07-22,3,"1,68€",20.0,5,verano_2024
8003864,101826.0,2235,28/07/2024,2,"6,28€",0.0,1,verano_2024
8013958,112589.0,2262,2024-08-06,1,"3,21€",0.0,2,verano_2024
8021322,105601.0,2056,12/08/2024,3,"10,74€",5.0,5,verano_2024
8005539,,2698,2024-08-26,3,"24,48€",15.0,5,verano_2024
8042343,114068.0,2832,2024-07-26,1,"12,02€",20.0,2,verano_2024
8028873,109870.0,2147,25/07/2024,1,"24,36€",5.0,2,verano_2024
8025815,100634.0,2094,2024-08-20,1,"3,08€",0.0,1,verano_2024
8007527,103089.0,2058,16/07/2024,1,"15,75€",0.0,2,verano_2024
8004735,111335.0,2321,01/09/2024,5,"16,56€",0.0,4,verano_2024
8001232,108130.0,3706,2024-08-31,1,"18,8€",0.0,5,verano_2024
8035563,100341.0,2344,2024-08-16,1,"23,39€",0.0,1,verano_2024
8003792,112367.0,3142,2024-07-11,1,"1,51€",5.0,5,verano_2024
8012568,110723.0,2245,19/08/2024,2,"8,66€",15.0,1,verano_2024
8039547,109655.0,2057,24/08/2024,1,"13,89€",0.0,2,verano_2024
8023472,102547.0,2363,11/09/2024,2,"8,05€",5.0,2,verano_2024
8004699,110162.0,2345,2024-08-14,1,"19,25€",15.0,1,verano_2024
8022986,106572.0,2321,2024-09-07,3,"16,56€",15.0,4,verano_2024
8004987,101062.0,2320,2024-07-25,1,"23,88€",0.0,2,verano_2024
8026455,109067.0,2166,2024-07-12,2,"15,81€",10.0,2,verano_2024
8021298,107323.0,2193,12/08/2024,4,"20,19€",0.0,1,verano_2024
8019645,115068.0,2010,2024-08-07,2,"1,66€",0.0,5,verano_2024
8007323,112798.0,2155,"Jul 27, 2024",1,"17,81€",0.0,2,verano_2024
8042753,100704.0,2358,2024-09-05,2,"10,01€",15.0,1,verano_2024
8027965,113437.0,2039,2024-07-13,1,"1,91€",10.0,1,verano_2024
8039528,105445.0,2274,09/08/2024,4,"15,25€",15.0,3,verano_2024
8010556,112718.0,2256,2024-08-05,2,"22,67€",0.0,4,verano_2024
8019340,105936.0,2074,2024-08-20,1,"9,75€",20.0,1,verano_2024
8024506,103405.0,2197,2024-08-27,3,"16,06€",5.0,3,verano_2024
8005751,114598.0,2271,2024-08-02,2,"21,61€",0.0,3,verano_2024
8010872,110326.0,2362,2024-07-19,1,"10,21€",0.0,2,verano_2024
8021780,106278.0,2189,2024-07-13,1,"15,7€",0.0,1,verano_2024
8033287,112638.0,2176,27/08/2024,4,"12,8€",15.0,5,verano_2024
8002488,105282.0,2819,2024-08-28,1,"14,09€",0.0,2,verano_2024
8028661,109445.0,2077,2024-07-18,1,"10,71€",15.0,1,verano_2024
8001749,103585.0,2035,2024-08-16,1,"2,94€",15.0,2,verano_2024
8019760,102440.0,2242,"Jul 2, 2024",3,"24,56€",5.0,2,verano_2024
8007283,114551.0,2282,2024-08-07,2,"5,39€",15.0,1,verano_2024
8003349,108893.0,2184,2024-08-19,2,"2,3€",0.0,1,verano_2024
8040989,110180.0,2296,26/08/2024,2,"2,28€",0.0,2,verano_2024
8039176,113909.0,2014,30/08/2024,2,"15,01€",20.0,2,verano_2024
8018250,110927.0,2523,26/08/2024,1,"3,25€",0.0,2,verano_2024
8008566,107037.0,2152,10/08/2024,1,"21,56€",0.0,1,verano_2024
8005708,104691.0,2229,2024-06-30,4,"13,54€",15.0,4,verano_2024
8019870,112171.0,2217,2024-07-04,2,"24,22€",0.0,1,verano_2024
8040475,105179.0,2402,2024-08-08,2,"16,6€",15.0,2,verano_2024
8025610,108616.0,2157,10/09/2024,1,"4,56€",10.0,1,verano_2024
8040606,108598.0,2139,2024-08-08,1,"12,6€",0.0,2,verano_2024
8038146,102166.0,2158,"Jul 8, 2024",4,"11,97€",0.0,2,verano_2024
8015488,109391.0,2194,2024-07-27,4,"24,19€",10.0,2,verano_2024
8019790,106759.0,3437,18/08/2024,2,"2,07€",15.0,1,verano_2024
8013516,113247.0,2144,09/07/2024,1,"6,14€",5.0,1,verano_2024
8009614,102439.0,2218,2024-08-12,1,"5,98€",15.0,2,verano_2024
8043751,104237.0,2081,2024-08-12,5,"7,65€",0.0,5,verano_2024
8021415,113380.0,2284,2024-07-29,1,"17,93€",5.0,1,verano_2024
8022715,105652.0,2109,2024-08-17,2,"10,44€",0.0,4,verano_2024
8031388,,2349,03/08/2024,2,"6,55€",0.0,1,verano_2024
8002279,105269.0,2277,2024-08-14,2,"9,39€",0.0,3,verano_2024
8032513,113383.0,2221,"Jul 27, 2024",1,"23,07€",10.0,1,verano_2024
8031262,101514.0,2251,14/07/2024,1,"9,42€",5.0,1,verano_2024
8035420,108646.0,2219,2024-07-01,3,"20,27€",5.0,5,verano_2024
8024968,108131.0,3136,2024-07-07,3,"8,33€",0.0,2,verano_2024
8008326,114432.0,2361,21/08/2024,2,"24,06€",0.0,3,verano_2024
8012646,112257.0,3022,2024-07-13,4,"17,63€",5.0,1,verano_2024
8014375,104485.0,2184,2024-09-08,2,"2,3€",0.0,1,verano_2024
8042044,105427.0,2075,2024-08-28,1,"2,44€",10.0,1,verano_2024
8007205,106338.0,2177,2024-07-31,1,"0,87€",5.0,1,verano_2024
8007613,112903.0,2266,05/08/2024,2,"9,24€",15.0,1,verano_2024
8007688,108074.0,2028,2024-08-06,4,"15,93€",15.0,5,verano_2024
8030738,106465.0,2188,2024-08-06,2,"20,89€",10.0,2,verano_2024
8039149,108125.0,2298,2024-07-21,1,"13,11€",0.0,2,verano_2024
8032211,110390.0,2005,2024-08-24,2,"2,08€",0.0,3,verano_2024
8008657,109640.0,2103,2024-08-30,5,"17,14€",10.0,1,verano_2024
8028542,113860.0,2361,2024-08-18,1,"24,06€",10.0,1,verano_2024
8028872,110217.0,2243,2024-07-14,4,"9,41€",5.0,3,verano_2024
8042223,106329.0,2002,2024-08-30,3,"4,87€",0.0,1,verano_2024
8005741,101298.0,2166,2024-09-12,2,"15,81€",0.0,1,verano_2024
8042196,109542.0,2111,04/07/2024,1,"7,44€",0.0,1,verano_2024
8041152,104391.0,2058,2024-07-06,1,"15,75€",15.0,2,verano_2024
8005348,113189.0,2064,2024-07-19,3,"14,86€",0.0,1,verano_2024
8002163,,3576,2024-09-02,3,"23,76€",0.0,1,verano_2024
8009724,100318.0,2175,2024-07-17,4,"9,95€",5.0,1,verano_2024
8035684,102407.0,2238,25/08/2024,1,"20,0€",20.0,1,verano_2024
8001880,100289.0,2223,2024-08-16,1,"8,84€",0.0,2,verano_2024
8013038,114514.0,2226,2024-09-06,4,"3,21€",15.0,1,verano_2024
8009781,106625.0,2031,2024-08-31,1,"7,29€",0.0,5,verano_2024
8013733,113925.0,2033,2024-07-01,1,"8,41€",0.0,3,verano_2024
8038285,113256.0,2071,2024-08-22,1,"11,92€",0.0,1,verano_2024
8022725,112773.0,3355,2024-08-21,1,"5,35€",0.0,2,verano_2024
8001315,,2250,2024-07-29,5,"20,86€",0.0,3,verano_2024
8001730,100621.0,2116,2024-07-16,2,"11,67€",0.0,2,verano_2024
8025246,109031.0,2344,2024-09-11,3,"23,39€",5.0,2,verano_2024
8039003,109325.0,3218,2024-07-26,1,"11,83€",0.0,3,verano_2024
8005072,113382.0,2755,2024-08-14,1,"18,81€",15.0,2,verano_2024
8029856,112866.0,2005,2024-08-02,1,"2,08€",0.0,5,verano_2024
8030823,113096.0,2184,2024-08-12,1,"2,3€",0.0,1,verano_2024
8033132,111706.0,2170,2024-08-05,1,"11,68€",0.0,4,verano_2024
8033424,102136.0,2147,2024-08-27,4,"24,36€",5.0,3,verano_2024
8029919,103269.0,2196,2024-07-22,1,"12,04€",5.0,1,verano_2024
8035946,106436.0,2180,2024-08-29,2,"11,12€",0.0,2,verano_2024
8034057,110551.0,2287,24/07/2024,2,"24,98€",15.0,1,verano_2024
8019957,106215.0,2078,2024-07-20,2,"14,98€",0.0,5,verano_2024
8001626,101147.0,2157,2024-08-10,3,"4,56€",0.0,1,verano_2024
8023531,109158.0,2507,2024-08-20,2,"4,66€",0.0,5,verano_2024
8034913,106523.0,2052,2024-08-26,1,"1,68€",5.0,1,verano_2024
8013224,109142.0,2013,2024-08-18,2,"6,29€",5.0,3,verano_2024
8002035,101099.0,2353,24/07/2024,2,"14,64€",10.0,1,verano_2024
8014624,106476.0,2222,2024-08-16,4,"18,64€",5.0,4,verano_2024
8004026,102008.0,2125,2024-08-23,1,"21,08€",0.0,4,verano_2024
8009086,111648.0,2200,2024-08-12,1,"22,18€",10.0,1,verano_2024
8007246,106092.0,2812,2024-08-11,3,"17,85€",0.0,3,verano_2024
8004426,106338.0,2190,2024-09-08,2,"22,62€",0.0,1,verano_2024
8027342,106733.0,2274,2024-08-02,2,"15,25€",15.0,3,verano_2024
8029892,100615.0,2215,2024-09-01,5,"2,77€",5.0,1,verano_2024
8028816,105263.0,2089,26/08/2024,1,"2,98€",0.0,2,verano_2024
8019487,101426.0,2076,15/08/2024,1,"9,51€",0.0,2,verano_2024
8003297,105686.0,2169,2024-07-20,1,"12,7€",10.0,1,verano_2024
8025129,108325.0,3095,2024-08-19,1,"20,67€",5.0,2,verano_2024
8028867,103951.0,2267,2024-07-09,1,"3,76€",0.0,3,verano_2024
8040542,103468.0,2332,19/07/2024,1,"10,31€",10.0,1,verano_2024
8017107,114651.0,2126,2024-08-28,2,"2,55€",0.0,2,verano_2024
8043512,,2429,2024-09-07,2,"17,67€",0.0,2,verano_2024
8043561,101171.0,3641,2024-08-24,4,"12,36€",15.0,4,verano_2024
8008647,111949.0,2276,2024-08-26,1,"18,3€",0.0,1,verano_2024
8029629,110719.0,2250,22/08/2024,3,"20,86€",10.0,5,verano_2024
8030628,104234.0,2204,2024-07-22,2,"14,86€",10.0,2,verano_2024
8009478,104229.0,2238,2024-07-30,1,"20,0€",0.0,1,verano_2024
8021053,112146.0,2290,22/08/2024,2,"4,52€",10.0,2,verano_2024
8013007,102003.0,2106,2024-08-17,1,"9,41€",0.0,4,verano_2024
8029060,102801.0,2702,29/08/2024,1,"10,63€",10.0,1,verano_2024
8039399,102335.0,2202,"Aug 24, 2024",3,"1,97€",0.0,5,verano_2024
8004017,106585.0,2012,2024-07-29,1,"6,44€",0.0,3,verano_2024
8016707,102243.0,2284,21/08/2024,5,"17,93€",5.0,4,verano_2024
8029008,105337.0,2191,2024-08-21,1,"2,7€",0.0,4,verano_2024
8031319,109637.0,2311,2024-07-11,5,"15,11€",0.0,2,verano_2024
8005048,112842.0,2363,2024-07-02,1,"8,05€",0.0,1,verano_2024
8014264,108555.0,3027,2024-08-25,1,"7,78€",0.0,2,verano_2024
8036827,100314.0,3844,2024-09-06,1,"4,37€",15.0,2,verano_2024
8041115,110217.0,2130,2024-07-30,1,"15,71€",10.0,1,verano_2024
8009935,113802.0,2058,17/07/2024,1,"15,75€",10.0,1,verano_2024
8002490,106370.0,2305,25/08/2024,3,"19,22€",0.0,1,verano_2024
8015514,102056.0,2125,2024-07-29,2,"21,08€",5.0,2,verano_2024
8034701,102339.0,2943,2024-07-25,1,"0,6€",5.0,1,verano_2024
8041817,112328.0,3126,2024-08-18,2,"2,68€",0.0,1,verano_2024
8006353,100940.0,2041,2024-09-01,1,"7,91€",5.0,1,verano_2024
8023236,114569.0,2123,2024-08-09,3,"21,4€",10.0,4,verano_2024
8025280,113262.0,3347,2024-07-15,1,"16,57€",0.0,2,verano_2024
8039230,102070.0,3545,28/08/2024,3,"7,86€",0.0,2,verano_2024
8043369,103824.0,2010,2024-07-21,1,"1,66€",10.0,3,verano_2024
8034152,102828.0,2082,"Aug 31, 2024",1,"8,87€",10.0,4,verano_2024
8027634,103573.0,2330,2024-09-03,4,"16,37€",0.0,2,verano_2024
8006129,112742.0,3487,2024-08-04,1,"14,55€",0.0,1,verano_2024
8020536,111474.0,2038,2024-08-29,1,"4,28€",10.0,1,verano_2024
8028374,113624.0,2311,29/08/2024,1,"15,11€",0.0,1,verano_2024
8034647,,3752,2024-08-23,2,"14,89€",0.0,2,verano_2024
8036670,107810.0,2278,04/08/2024,1,"1,34€",15.0,5,verano_2024
8023396,105203.0,2168,2024-07-17,1,"14,02€",0.0,1,verano_2024
8011942,104734.0,2095,2024-08-13,1,"7,18€",5.0,1,verano_2024
8005521,114823.0,2354,2024-07-07,1,"10,62€",5.0,2,verano_2024
8009571,106031.0,2294,2024-07-28,5,"16,44€",0.0,5,verano_2024
8018096,109885.0,2344,2024-06-28,3,"23,39€",0.0,5,verano_2024
8009714,110315.0,2109,04/08/2024,1,"10,44€",0.0,1,verano_2024
8036059,107232.0,2072,2024-09-07,2,"1,36€",0.0,2,verano_2024
8010683,108519.0,2074,2024-08-30,1,"9,75€",0.0,3,verano_2024
8017115,106180.0,2240,26/08/2024,1,"11,83€",0.0,4,verano_2024
8007905,111701.0,2338,2024-08-10,1,"19,16€",0.0,2,verano_2024
8034854,111307.0,3847,2024-08-22,2,"12,2€",15.0,2,verano_2024
8042539,111205.0,2231,05/08/2024,3,"17,87€",5.0,1,verano_2024
8034470,109702.0,2098,26/07/2024,2,"24,35€",15.0,1,verano_2024
8018282,113837.0,3523,10/09/2024,4,"16,64€",10.0,2,verano_2024
8027849,101869.0,2202,02/08/2024,3,"1,97€",0.0,1,verano_2024
8034634,107004.0,2295,2024-08-12,1,"16,22€",5.0,4,verano_2024
8030482,114646.0,2390,2024-09-04,1,"4,64€",5.0,1,verano_2024
8020775,110853.0,2067,2024-08-03,1,"4,67€",10.0,2,verano_2024
8017982,108289.0,2079,2024-07-29,1,"4,27€",0.0,2,verano_2024
8029557,104887.0,2183,2024-08-13,1,"6,18€",5.0,1,verano_2024
8040210,105474.0,2364,2024-08-11,1,"22,89€",10.0,4,verano_2024
8034644,101809.0,2126,2024-08-29,5,"2,55€",0.0,3,verano_2024
8019619,113917.0,3684,2024-08-24,2,"5,62€",0.0,1,verano_2024
8028824,109749.0,2116,2024-08-25,3,"11,67€",5.0,4,verano_2024
8040316,114202.0,3548,2024-08-21,3,"12,34€",0.0,2,verano_2024
8005378,111466.0,2266,2024-08-25,2,"9,24€",0.0,1,verano_2024
8031611,111028.0,2039,06/08/2024,1,"1,91€",0.0,3,verano_2024
8031108,104829.0,2064,23/08/2024,3,"14,86€",10.0,2,verano_2024
8012164,105855.0,2119,2024-08-12,2,"15,85€",5.0,1,verano_2024
8019899,114830.0,2248,2024-08-16,1,"24,99€",15.0,4,verano_2024
8025013,104003.0,2286,2024-08-29,1,"11,94€",10.0,2,verano_2024
8031482,114938.0,2014,"Aug 13, 2024",1,"15,01€",5.0,1,verano_2024
8026769,113501.0,2139,19/08/2024,2,"12,6€",0.0,2,verano_2024
8020272,109960.0,2094,2024-09-08,2,"3,08€",10.0,2,verano_2024
8037992,100398.0,2008,13/08/2024,1,"9,09€",10.0,3,verano_2024
8022074,110989.0,3269,08/08/2024,2,"11,53€",0.0,3,verano_2024
8039067,108476.0,3380,2024-08-28,1,"23,66€",0.0,1,verano_2024
8029443,,2130,2024-07-18,1,"15,71€",0.0,1,verano_2024
8022589,105421.0,2016,2024-07-30,1,"3,11€",0.0,2,verano_2024
8041928,100307.0,2148,2024-08-14,1,"14,55€",0.0,1,verano_2024
8042596,103729.0,2164,2024-07-28,4,"11,63€",10.0,3,verano_2024
8009358,100424.0,2456,2024-08-17,1,"17,68€",5.0,4,verano_2024
8033268,108801.0,2296,2024-07-25,1,"2,28€",0.0,1,verano_2024
8016385,107498.0,2323,2024-08-06,5,"1,78€",15.0,1,verano_2024
8018320,104675.0,2210,2024-08-12,1,"2,29€",5.0,2,verano_2024
8033025,112963.0,2163,2024-09-07,1,"21,5€",0.0,2,verano_2024
8020355,100027.0,2305,30/08/2024,1,"19,22€",0.0,1,verano_2024
8018705,104168.0,2360,2024-08-26,5,"12,24€",0.0,1,verano_2024
8026953,115035.0,2070,2024-07-30,2,"5,16€",0.0,1,verano_2024
8019354,102175.0,2815,2024-07-25,1,"19,28€",0.0,3,verano_2024
8035667,107904.0,2099,06/08/2024,2,"22,08€",0.0,3,verano_2024
8033732,101702.0,2011,17/07/2024,4,"15,76€",20.0,2,verano_2024
8033804,104696.0,2031,2024-08-17,2,"7,29€",15.0,4,verano_2024
8001050,114324.0,2091,2024-08-31,2,"8,37€",5.0,2,verano_2024
8026665,104891.0,2070,27/08/2024,1,"5,16€",15.0,2,verano_2024
8006115,104573.0,2232,2024-07-30,1,"20,87€",0.0,1,verano_2024
8026462,110686.0,2939,2024-08-03,2,"17,93€",10.0,2,verano_2024
8016801,115225.0,2196,05/08/2024,1,"12,04€",20.0,5,verano_2024
8014801,101909.0,3836,2024-07-17,1,"20,99€",10.0,5,verano_2024
8019343,106992.0,3048,2024-08-11,1,"17,89€",5.0,1,verano_2024
8021154,108329.0,2171,"Aug 18, 2024",1,"7,26€",0.0,1,verano_2024
8018024,110165.0,2027,2024-08-01,1,"9,77€",0.0,1,verano_2024
8007525,113887.0,2342,2024-08-27,2,"14,18€",15.0,2,verano_2024
8009318,103958.0,2293,2024-08-28,2,"21,13€",15.0,2,verano_2024
8018838,110461.0,2141,2024-09-06,2,"18,13€",5.0,1,verano_2024
8027695,107484.0,2322,2024-08-11,4,"3,85€",0.0,3,verano_2024
8024163,100835.0,2231,"Aug 9, 2024",3,"17,87€",0.0,2,verano_2024
8038534,109614.0,3823,"Aug 16, 2024",1,"18,91€",5.0,1,verano_2024
8001217,109875.0,2921,"Aug 30, 2024",1,"0,88€",20.0,5,verano_2024
8015828,100669.0,2105,2024-07-31,2,"9,93€",10.0,4,verano_2024
8012807,109997.0,2243,2024-08-02,1,"9,41€",0.0,1,verano_2024
8041061,100255.0,2224,2024-08-01,3,"22,13€",10.0,1,verano_2024
8034392,110592.0,2214,2024-08-28,3,"8,15€",0.0,1,verano_2024
8021541,114407.0,2038,2024-09-03,1,"4,28€",5.0,3,verano_2024
8033994,113745.0,2016,2024-07-24,4,"3,11€",0.0,4,verano_2024
8043876,111369.0,2340,19/08/2024,3,"4,52€",0.0,4,verano_2024
8021814,112359.0,2201,2024-08-25,1,"5,81€",0.0,2,verano_2024
8043621,111740.0,2245,2024-08-23,3,"8,66€",0.0,1,verano_2024
8017791,111699.0,2067,2024-07-25,2,"4,67€",0.0,2,verano_2024
8040960,107055.0,2226,2024-09-08,1,"3,21€",0.0,2,verano_2024
8038782,112823.0,2231,"Aug 19, 2024",2,"17,87€",10.0,1,verano_2024
8009911,105046.0,2099,2024-09-04,3,"22,08€",0.0,1,verano_2024
8022930,114218.0,2089,19/08/2024,1,"2,98€",0.0,2,verano_2024
8022188,110068.0,2350,2024-08-11,4,"15,56€",0.0,1,verano_2024
8034081,109773.0,2350,2024-08-06,1,"15,56€",0.0,2,verano_2024
8018785,104320.0,2363,18/08/2024,1,"8,05€",5.0,3,verano_2024
8021481,104366.0,2468,10/08/2024,2,"19,08€",0.0,2,verano_2024
8041409,101260.0,2262,07/08/2024,4,"3,21€",0.0,4,verano_2024
8026171,107074.0,2319,2024-08-10,1,"7,54€",0.0,3,verano_2024
8035344,101587.0,2279,2024-08-27,1,"17,13€",10.0,1,verano_2024
8025297,100376.0,2137,2024-09-01,5,"11,88€",0.0,2,verano_2024
8026981,101963.0,3594,03/09/2024,3,"23,1€",0.0,1,verano_2024
8032063,103090.0,2235,23/07/2024,2,"6,28€",0.0,1,verano_2024
8037596,108383.0,2250,2024-07-03,3,"20,86€",0.0,1,verano_2024
8041030,113736.0,2974,28/07/2024,2,"1,21€",5.0,2,verano_2024
8025201,114721.0,2069,2024-07-09,1,"10,78€",0.0,3,verano_2024
8007690,101015.0,2074,05/09/2024,2,"9,75€",0.0,1,verano_2024
